customers_id;plans_id;start_date;status;customers_name;email;signup_date;devices_id;plans_name;data_limit;monthly_fee;device_name;os
2206;87;2025/01/31;Active;Nathaniel Hernandez;hawkinsjennifer@example.org;2025/02/18;784;might;23;26;pay;Windows
1957;31;2025/01/11;Active;Andrea Ortega;elliottlinda@example.net;2025/02/18;798;account;17;37;amount;iOS
879;65;2025/01/01;Active;Sandra Rhodes;jasonbanks@example.net;2025/01/30;1821;idea;70;72;above;Linux
2733;8;2025/02/09;Inactive;Riley Marks;melanie25@example.net;2025/01/22;240;include;32;16;teach;Android
699;51;2025/02/14;Inactive;Randy Burch;beverly88@example.org;2025/01/10;1449;most;57;45;region;Windows
219;7;2025/01/30;Inactive;Brenda Arnold;jasmine82@example.com;2025/02/05;489;most;15;70;child;Windows
1723;84;2025/01/28;Active;Patrick Johnson;ryanthompson@example.net;2025/01/05;964;what;2;41;program;Windows
271;75;2025/01/26;Inactive;Mary Martinez;eric26@example.org;2025/02/08;2571;important;75;73;car;Windows
2115;48;2025/01/12;Inactive;Robert Bowman;kimjohnson@example.org;2025/02/17;1604;television;20;14;run;iOS
3072;51;2025/01/24;Inactive;Nathaniel Anderson;ericyoung@example.org;2025/01/01;1959;most;57;45;require;iOS
3610;59;2025/01/30;Active;Thomas Jones;acook@example.com;2025/01/21;256;music;37;12;artist;Linux
2644;12;2025/01/22;Active;Melissa Perez;johnsonchristy@example.com;2025/01/07;2177;woman;70;24;contain;Linux
408;18;2025/01/17;Active;Karen Holloway;jacobsjohn@example.org;2025/02/01;218;ready;72;35;stay;Windows
3935;50;2025/02/19;Active;Kyle Brown;gcarpenter@example.org;2025/01/14;2177;imagine;23;41;contain;Linux
2191;31;2025/01/31;Inactive;Cristian Thompson;josebird@example.net;2025/01/09;2905;account;17;37;name;Linux
3400;66;2025/02/15;Inactive;Daniel Winters;jamieharris@example.org;2025/02/11;982;production;43;57;quality;Android
2031;19;2025/01/30;Inactive;Megan Smith;maytimothy@example.net;2025/02/12;1643;wall;56;84;dream;Android
442;15;2025/01/03;Active;Rebecca Mooney;santosjerry@example.net;2025/01/13;630;good;99;25;east;Android
1673;3;2025/01/13;Active;Eric Harrison;jcook@example.org;2025/02/09;266;address;37;20;check;iOS
3292;96;2025/01/31;Inactive;Zachary Harvey PhD;matthewmoore@example.net;2025/02/15;2524;deep;44;22;culture;Windows
867;73;2025/01/10;Inactive;Connie Jones;lsmith@example.net;2025/01/26;1474;apply;36;61;increase;Android
2573;87;2025/01/12;Inactive;Timothy Mueller;timothy93@example.com;2025/01/08;152;might;23;26;rule;Windows
1935;99;2025/01/13;Inactive;Vincent Clark;kelsey25@example.com;2025/01/05;2674;feel;69;74;listen;Linux
2429;36;2025/01/06;Active;Anna Austin;whitechristine@example.com;2025/01/18;172;style;27;80;position;iOS
1284;36;2025/01/07;Active;Tammy Meyer;hthomas@example.net;2025/02/22;2570;style;27;80;success;iOS
3348;7;2025/02/06;Inactive;Martin Rivas;isantos@example.org;2025/01/04;2107;most;15;70;describe;iOS
1477;82;2025/01/03;Inactive;Lisa Smith;qwhite@example.org;2025/01/22;2643;herself;92;23;available;iOS
2640;94;2025/01/10;Inactive;Austin Holmes;kristimitchell@example.net;2025/02/03;1504;outside;72;44;this;Windows
2118;75;2025/01/02;Active;Adam Becker;jonathanwilson@example.org;2025/01/01;663;important;75;73;test;iOS
2691;79;2025/01/11;Active;Jill Caldwell;rebecca04@example.net;2025/02/18;429;base;44;65;anything;Android
2519;66;2025/02/07;Inactive;Michael Smith;liumaurice@example.org;2025/01/17;1756;production;43;57;southern;Android
1141;45;2025/02/18;Inactive;Sandra Sanders;karen25@example.org;2025/01/20;975;onto;87;34;whose;iOS
828;59;2025/01/09;Active;John Martin;james44@example.net;2025/02/01;1794;music;37;12;hair;Android
3483;65;2025/02/19;Inactive;Alexis Gamble;daniel64@example.com;2025/01/29;1936;idea;70;72;nearly;Linux
2512;66;2025/01/24;Active;Lisa Winters;rebekahmonroe@example.com;2025/01/20;1229;production;43;57;right;Linux
3543;88;2025/02/05;Inactive;Mr. Terry Oliver;patrickduncan@example.net;2025/02/08;2846;national;89;42;tough;Android
2574;60;2025/01/21;Active;Leslie Harris;john90@example.org;2025/01/27;254;likely;37;24;phone;iOS
3573;24;2025/01/13;Active;Robert Roberts;nicholas93@example.com;2025/01/30;2309;region;82;65;simply;Android
3204;75;2025/01/20;Inactive;Garrett Holmes;hutchinsonjulie@example.net;2025/01/22;2616;important;75;73;be;Android
3836;9;2025/01/22;Inactive;Helen Tucker;cody36@example.com;2025/01/01;2153;most;11;69;all;Linux
642;88;2025/01/18;Inactive;Ryan Holmes;floresjon@example.net;2025/02/13;2624;national;89;42;walk;Windows
627;41;2025/02/17;Inactive;Christopher Padilla;smithshawn@example.net;2025/02/07;87;defense;19;34;answer;Windows
181;100;2025/02/11;Inactive;Allison Simmons;jeremybishop@example.com;2025/02/01;2830;theory;81;23;major;Android
458;45;2025/01/02;Active;Erika Larson;charles49@example.org;2025/01/01;1564;onto;87;34;make;iOS
3652;22;2025/01/22;Inactive;Jenny Foster;amandajackson@example.com;2025/02/18;1779;cup;24;97;stop;Windows
163;60;2025/01/02;Active;Tina Carter;ahood@example.com;2025/02/19;2690;likely;37;24;party;Linux
759;21;2025/01/07;Active;Eric Johnson;westscott@example.net;2025/01/13;2032;direction;23;23;free;Linux
1046;6;2025/01/04;Active;Tina Chapman;glassmary@example.com;2025/02/02;1216;among;70;87;cold;Android
740;86;2025/01/08;Active;Brittney Merritt;smccarthy@example.com;2025/02/10;1756;discussion;45;56;southern;Android
3163;74;2025/02/14;Inactive;Susan Conley;tami18@example.com;2025/02/04;1923;enter;69;21;like;Windows
1280;8;2025/02/02;Active;Brooke Arnold;tking@example.org;2025/01/27;335;include;32;16;perhaps;iOS
914;41;2025/02/20;Active;Erin Meyers;taylorrobert@example.com;2025/02/19;1292;defense;19;34;upon;iOS
1397;60;2025/01/08;Active;Eric Howard;lisa42@example.net;2025/02/14;1148;likely;37;24;again;Windows
216;78;2025/02/21;Active;Timothy Edwards;peggy33@example.org;2025/01/02;1269;former;35;42;series;Android
3995;91;2025/02/09;Active;Lee Glass;summerconrad@example.com;2025/01/01;709;long;68;22;meeting;Linux
1112;31;2025/01/26;Inactive;Sara Morris;kyle98@example.net;2025/01/26;17;account;17;37;paper;iOS
3745;54;2025/01/29;Inactive;Brandon Gomez;muellermarie@example.com;2025/01/20;1677;agreement;90;20;top;iOS
1995;22;2025/02/09;Inactive;Kathryn Hoffman;davidperez@example.com;2025/02/01;741;cup;24;97;prevent;Linux
569;2;2025/01/19;Inactive;Donna Anderson;diana54@example.net;2025/02/09;1203;economic;38;80;bit;Linux
860;10;2025/01/26;Inactive;Douglas Wright;keith04@example.net;2025/01/26;144;bank;84;98;information;Windows
3814;67;2025/02/12;Inactive;Clayton Williams;wayne52@example.net;2025/01/07;1689;mention;66;57;return;iOS
3295;42;2025/01/28;Inactive;Rebekah Bennett;eric19@example.com;2025/01/18;1728;television;26;20;everything;iOS
1459;31;2025/01/27;Active;Brandon Gonzalez MD;owensdawn@example.com;2025/02/12;2099;account;17;37;top;Windows
1368;82;2025/02/17;Active;Philip Huynh;robert03@example.org;2025/02/08;667;herself;92;23;sell;iOS
3424;44;2025/01/17;Inactive;Julia Blankenship;ryan60@example.org;2025/02/12;2677;natural;82;50;road;Linux
1453;84;2025/02/09;Active;Meghan Browning;washingtonkevin@example.com;2025/01/08;906;what;2;41;positive;Linux
1404;36;2025/01/18;Inactive;Maria Sandoval;elizabethschneider@example.org;2025/02/22;7;style;27;80;mouth;iOS
1138;29;2025/01/28;Inactive;Jonathan Richardson;wallacechristopher@example.com;2025/02/08;2204;set;3;41;degree;Android
1097;60;2025/02/04;Inactive;Robert Lawrence;lawsonmichael@example.com;2025/01/08;1170;likely;37;24;sure;iOS
1112;32;2025/02/03;Inactive;Sara Morris;kyle98@example.net;2025/01/26;17;program;12;82;paper;iOS
2502;72;2025/01/12;Inactive;Ashley Jenkins;jeremy85@example.com;2025/02/14;944;manager;68;27;field;iOS
3834;16;2025/02/09;Active;Renee Hernandez;aaronhahn@example.org;2025/01/12;460;opportunity;50;77;enjoy;Linux
2037;88;2025/02/22;Inactive;Brittany Bonilla;ortizsteven@example.org;2025/01/03;2363;national;89;42;service;Windows
1560;88;2025/01/29;Active;Jennifer Hall;timothymeyers@example.net;2025/02/11;2889;national;89;42;reality;iOS
3389;71;2025/01/07;Inactive;Catherine Horne;gonzalesdominique@example.com;2025/02/07;1675;cover;21;86;key;Android
2501;89;2025/01/16;Active;Chad Blanchard;annejones@example.net;2025/02/22;1228;nature;14;58;painting;Android
2515;15;2025/01/19;Inactive;Cody Wong;emilysmith@example.com;2025/01/13;1880;good;99;25;responsibility;iOS
2282;63;2025/01/01;Active;Paul Zuniga;tina91@example.org;2025/02/18;2303;account;58;85;word;Windows
301;20;2025/02/07;Active;Laura Morris;cherylmorales@example.com;2025/02/13;2668;help;30;33;reason;Linux
3227;12;2025/02/10;Inactive;Zachary Young;rebecca37@example.com;2025/01/03;2284;woman;70;24;worker;Windows
1981;53;2025/01/10;Active;Mrs. Angel Warren DVM;uhardy@example.com;2025/01/05;2939;first;32;67;many;Android
620;81;2025/02/12;Active;Dawn Garcia;jonathan12@example.net;2025/01/06;124;suffer;31;44;inside;Windows
1308;74;2025/01/01;Active;Kenneth Sparks;jpoole@example.com;2025/01/10;2565;enter;69;21;character;Windows
2824;82;2025/02/18;Active;Wendy Hunt;rebecca96@example.org;2025/01/27;1085;herself;92;23;reduce;Windows
3291;66;2025/02/08;Active;Drew Ruiz;kristenjohnson@example.org;2025/01/03;1497;production;43;57;test;Linux
2956;88;2025/01/24;Active;John Parsons;kristywalters@example.com;2025/01/19;22;national;89;42;main;Linux
133;18;2025/02/22;Inactive;Eric Smith;annette88@example.net;2025/01/16;1255;ready;72;35;see;Windows
3728;55;2025/02/12;Active;Susan Wheeler;rwells@example.org;2025/02/09;103;design;86;22;most;Linux
3026;7;2025/02/18;Inactive;Elizabeth Singh;dilloncindy@example.org;2025/01/19;190;most;15;70;front;iOS
3215;74;2025/01/23;Inactive;Karla Duncan;bobby30@example.org;2025/01/10;1374;enter;69;21;letter;iOS
3079;48;2025/01/16;Active;Erik Moreno;wernergregory@example.com;2025/02/12;1038;television;20;14;someone;Linux
1863;45;2025/01/01;Inactive;Nicholas Brown;jeremiahfoster@example.com;2025/02/21;2686;onto;87;34;sea;Windows
3854;34;2025/01/12;Inactive;Jennifer Glass;freed@example.net;2025/02/15;1467;respond;76;46;American;iOS
1384;99;2025/01/16;Inactive;Melissa Owens;psmith@example.com;2025/01/07;2555;feel;69;74;name;iOS
3345;38;2025/01/04;Active;Tyler Nguyen;kevin02@example.net;2025/01/19;945;approach;44;59;well;Android
3094;41;2025/02/13;Active;Brian Gomez;zachary06@example.net;2025/02/06;1559;defense;19;34;popular;iOS
270;100;2025/02/12;Active;Robert Roberts;meyerpatrick@example.org;2025/02/08;2849;theory;81;23;international;Linux
3368;57;2025/01/06;Active;Jeff Berg;smithlaura@example.com;2025/02/13;804;government;50;54;Mr;Linux
3360;56;2025/01/22;Active;Jessica Pena;elizabethfowler@example.com;2025/01/13;2368;truth;86;52;institution;Windows
1829;25;2025/01/25;Inactive;Anna Jackson;martineztimothy@example.net;2025/02/12;2344;mention;68;97;easy;Android
492;51;2025/02/01;Active;Terry Smith;rbranch@example.org;2025/01/06;259;most;57;45;environmental;iOS
3786;41;2025/01/25;Active;Jordan Mitchell;josephcarey@example.net;2025/02/03;706;defense;19;34;hair;iOS
3522;82;2025/01/08;Inactive;Robert Gardner DDS;theodore11@example.org;2025/01/29;114;herself;92;23;analysis;iOS
3872;16;2025/01/10;Active;Jesse King;harrisryan@example.net;2025/02/12;647;opportunity;50;77;wall;Windows
2824;33;2025/02/06;Inactive;Wendy Hunt;rebecca96@example.org;2025/01/27;1085;certainly;8;13;reduce;Windows
1839;25;2025/02/01;Inactive;David Bowers;johncook@example.net;2025/01/07;2243;mention;68;97;join;Windows
661;30;2025/01/12;Active;Kristen Davis;cho@example.org;2025/01/28;284;candidate;60;48;stop;Windows
2848;46;2025/01/21;Inactive;Taylor Russo;qrhodes@example.net;2025/01/08;1849;level;19;65;interest;Android
2505;78;2025/02/04;Active;Shane Callahan;njohnson@example.com;2025/02/05;1803;former;35;42;wide;Windows
387;13;2025/02/04;Inactive;John Garcia;gregorysellers@example.org;2025/01/26;2768;listen;31;86;win;Android
3748;9;2025/01/25;Inactive;Gary Lindsey;charlesjames@example.com;2025/02/20;2109;most;11;69;finally;iOS
274;76;2025/01/02;Inactive;Casey Moore;santanaelizabeth@example.com;2025/01/22;1865;listen;15;36;company;Windows
2045;76;2025/01/27;Inactive;Adam Mckinney;wheelerjacob@example.net;2025/01/10;2332;listen;15;36;impact;Linux
1217;95;2025/01/16;Active;Christian Perry;ihartman@example.org;2025/02/05;2571;whatever;5;77;car;Windows
351;49;2025/01/22;Inactive;Patrick Jackson;oliviamcguire@example.net;2025/01/14;2054;name;91;82;behind;iOS
816;86;2025/02/05;Active;Sandra Fisher;ufitzpatrick@example.org;2025/01/19;367;discussion;45;56;nearly;iOS
2950;73;2025/01/07;Inactive;Sean Alvarez;bonnie44@example.com;2025/01/15;1556;apply;36;61;drive;Android
679;95;2025/02/03;Active;Joseph Keller;idaniel@example.net;2025/01/01;2117;whatever;5;77;few;Windows
720;91;2025/01/01;Active;Kenneth Jones;banksjeffrey@example.net;2025/01/09;761;long;68;22;bar;iOS
2730;55;2025/01/13;Inactive;Kaitlin Chambers;jasoncalhoun@example.net;2025/02/03;1648;design;86;22;before;Windows
2779;90;2025/02/02;Active;Brian Campbell;nwalker@example.net;2025/01/13;1460;owner;40;35;budget;Android
3880;15;2025/01/30;Active;Heather Hunt;beth62@example.org;2025/01/24;2972;good;99;25;trip;Windows
395;32;2025/02/04;Inactive;Mr. James Torres;stephaniemartinez@example.org;2025/01/15;1119;program;12;82;animal;iOS
857;87;2025/02/17;Active;Olivia Ferguson;pbarrett@example.com;2025/02/10;124;might;23;26;inside;Windows
2186;47;2025/01/01;Active;Michael Quinn;anne28@example.org;2025/01/21;689;position;76;12;all;Windows
1189;99;2025/01/19;Inactive;Danielle Young;fdiaz@example.com;2025/01/30;1353;feel;69;74;leg;Windows
686;67;2025/02/01;Inactive;Timothy Pace;igood@example.net;2025/01/18;2813;mention;66;57;support;Android
3627;9;2025/01/25;Inactive;Julie Clark;tatecarol@example.org;2025/01/30;1958;most;11;69;goal;Windows
3216;32;2025/02/02;Active;Kenneth Carter;ramirezamanda@example.org;2025/02/15;451;program;12;82;unit;Android
1401;64;2025/02/03;Inactive;Kelly Rhodes;ramoscarol@example.com;2025/01/07;2247;like;96;99;ten;iOS
3881;95;2025/02/03;Active;Sabrina Moran;rodney50@example.org;2025/01/22;1116;whatever;5;77;light;iOS
2111;58;2025/02/19;Inactive;Sherry Garcia;iwoodard@example.org;2025/01/25;1712;nor;26;41;involve;Android
2919;87;2025/01/20;Inactive;Jennifer Stephens;melissawilson@example.com;2025/01/28;661;might;23;26;themselves;Linux
1683;25;2025/02/06;Inactive;William Allison;tbryant@example.com;2025/01/26;1447;mention;68;97;he;iOS
27;94;2025/01/21;Inactive;Adam Chapman;bwilson@example.net;2025/02/13;2419;outside;72;44;almost;Linux
1970;39;2025/01/24;Inactive;Nathan Griffith;jennifer06@example.net;2025/02/03;1984;sound;22;72;member;iOS
2634;8;2025/01/16;Inactive;Julian Chandler;richardrogers@example.net;2025/01/19;2879;include;32;16;improve;Android
996;5;2025/02/21;Inactive;Jose Mills;hperkins@example.net;2025/02/09;2674;country;36;45;listen;Linux
1750;74;2025/01/12;Active;Matthew Dickson;watersjason@example.net;2025/02/08;2053;enter;69;21;themselves;Android
3931;36;2025/02/09;Active;Logan Bennett;christopher22@example.org;2025/01/21;2771;style;27;80;some;Android
2519;21;2025/01/06;Active;Michael Smith;liumaurice@example.org;2025/01/17;1756;direction;23;23;southern;Android
991;16;2025/01/17;Inactive;Calvin Mcguire;nelsonfaith@example.net;2025/01/11;307;opportunity;50;77;buy;Android
2141;52;2025/01/17;Active;Kevin Stanton;barbaramata@example.org;2025/02/18;1316;sport;91;52;hear;Windows
828;96;2025/01/31;Inactive;John Martin;james44@example.net;2025/02/01;1794;deep;44;22;hair;Android
2166;62;2025/02/19;Active;Peter Evans;bairdbrandi@example.net;2025/01/28;1748;summer;9;38;mean;Linux
2550;36;2025/01/06;Active;Theresa Lynn;gtaylor@example.org;2025/01/05;2283;style;27;80;show;Windows
648;51;2025/01/30;Inactive;Daniel Parker;santoskendra@example.com;2025/01/02;1920;most;57;45;challenge;iOS
734;58;2025/01/19;Active;Austin Rios;sgarcia@example.org;2025/01/24;1599;nor;26;41;four;iOS
3710;85;2025/02/12;Active;Kyle Wilson;bhopkins@example.net;2025/01/19;1462;way;81;54;light;Windows
3769;38;2025/01/18;Inactive;John Moore;logandonald@example.net;2025/02/15;597;approach;44;59;face;Windows
320;65;2025/01/15;Inactive;Jacqueline Fowler;davidhopkins@example.org;2025/01/11;1471;idea;70;72;from;Linux
240;43;2025/01/12;Active;Miss Cassandra Day MD;jerryescobar@example.com;2025/02/18;1134;candidate;92;12;commercial;iOS
133;68;2025/01/06;Inactive;Eric Smith;annette88@example.net;2025/01/16;1255;politics;58;93;see;Windows
1421;94;2025/02/17;Active;Christopher Perry;arnoldluis@example.org;2025/01/14;562;outside;72;44;bill;iOS
441;30;2025/02/08;Active;Juan Mccormick;jose27@example.com;2025/02/02;209;candidate;60;48;watch;iOS
1225;29;2025/01/20;Inactive;Daniel Parker;nbrennan@example.org;2025/01/03;1347;set;3;41;story;Windows
1974;44;2025/01/11;Inactive;Andrea Cooper;yrichmond@example.com;2025/02/06;2336;natural;82;50;and;iOS
2502;80;2025/02/11;Inactive;Ashley Jenkins;jeremy85@example.com;2025/02/14;944;purpose;44;71;field;iOS
3660;8;2025/02/15;Inactive;William Sparks;hernandezrachel@example.net;2025/01/30;642;include;32;16;service;iOS
2660;35;2025/02/20;Active;Robert Jackson;angela88@example.org;2025/02/18;461;treat;78;13;lead;Windows
645;63;2025/01/25;Active;Joseph Moore;michael36@example.com;2025/02/06;2630;account;58;85;white;Linux
3209;60;2025/02/08;Inactive;Barbara Morgan;ashley90@example.org;2025/01/30;495;likely;37;24;food;Windows
648;68;2025/02/03;Active;Daniel Parker;santoskendra@example.com;2025/01/02;1920;politics;58;93;challenge;iOS
607;80;2025/01/07;Active;Erin Johnson;johnnybaker@example.org;2025/02/08;540;purpose;44;71;inside;Windows
197;43;2025/01/03;Active;Nicole Chavez;kbell@example.org;2025/02/12;604;candidate;92;12;woman;Android
1350;24;2025/02/21;Inactive;Larry Smith;luke87@example.com;2025/02/13;1033;region;82;65;assume;Android
3789;3;2025/02/18;Inactive;Michael Carter;hgriffin@example.net;2025/01/25;1621;address;37;20;economy;Windows
937;92;2025/01/05;Inactive;William Cooper;michelle48@example.org;2025/01/21;860;trip;51;86;serve;Linux
2037;15;2025/01/24;Active;Brittany Bonilla;ortizsteven@example.org;2025/01/03;2363;good;99;25;service;Windows
1057;45;2025/01/11;Active;Michael Smith;jmoses@example.net;2025/01/29;516;onto;87;34;mind;iOS
1387;77;2025/02/15;Inactive;Kelly Garcia;christine37@example.org;2025/01/12;2877;color;31;55;more;iOS
2254;17;2025/01/29;Active;Destiny Clark;collinsrobert@example.com;2025/01/05;1521;someone;23;48;minute;Windows
1791;83;2025/01/18;Inactive;Dr. Rebecca Wilson;kimberly40@example.org;2025/01/10;1021;staff;1;58;free;Android
3293;26;2025/02/05;Inactive;Daniel Vaughn;shannon14@example.net;2025/02/06;682;main;97;21;up;Linux
307;53;2025/02/20;Inactive;David Moore;chavezrobin@example.org;2025/01/01;468;first;32;67;move;iOS
164;94;2025/02/11;Inactive;Kevin Gibbs;richardsmith@example.net;2025/02/17;971;outside;72;44;read;Windows
481;94;2025/02/01;Active;David Williams;awilliamson@example.org;2025/02/04;2645;outside;72;44;high;Android
2589;64;2025/01/25;Active;Eric Santiago;chase95@example.com;2025/01/01;2426;like;96;99;across;Windows
1918;76;2025/02/18;Active;Ms. Jessica Horn;leslie43@example.net;2025/01/10;1774;listen;15;36;case;Windows
249;72;2025/01/14;Active;James Goodman;jamesmartin@example.org;2025/01/19;2700;manager;68;27;firm;Android
2086;38;2025/01/24;Active;Joshua Johnson;nicholsnatalie@example.com;2025/01/09;737;approach;44;59;decision;iOS
2499;54;2025/01/24;Active;Mr. Michael Weeks;sylviaschmitt@example.org;2025/02/22;2108;agreement;90;20;hold;Linux
3212;97;2025/01/06;Inactive;Jacob Holden;jonathan31@example.org;2025/02/05;1891;say;30;21;news;Linux
